branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
225217807,225221002,523645605,523645605,23316427,23316427,15446827,0,371306223,18749521,0,0,0,197826565,31161225,1501796779,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
238110989,238125310,552554388,552606354,23316427,23316427,15446827,0,380739005,19352932,0,0,0,198459103,31186626,1504603794,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
245222365,245240134,570119139,570167225,23316427,23316427,15446827,0,390633148,20010448,0,0,0,198459103,31186626,1504603794,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
250691369,250699218,583636457,583658398,23316427,23316427,15446827,0,400886619,20713646,0,0,0,198459103,31186626,1504603794,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
255658065,255658065,597557972,597557972,23316427,23316427,15446827,0,415033504,21452066,0,0,0,198459103,31186626,1504603794,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
255765754,255765754,597759153,597759153,23316427,23316427,15446827,0,421204441,21674317,0,0,0,198459103,31186626,1504603794,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,430474274,22003487,0,0,0,198459103,31186626,1504603794,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,441119130,22577114,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,445844169,22785902,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,455086940,23303956,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,461717245,23626625,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,464487231,23747846,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,466532601,23813592,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,468429015,23876937,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,472415324,23986545,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,475205799,24165403,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,477457532,24305701,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,477457532,24305701,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
0,0,0,0,209423,209423,296618,0,0,0,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
2815604,2828324,6607299,6638047,564273,564273,657697,0,0,0,0,0,0,0,0,0,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
9027870,9043806,22199244,22234023,874606,877725,865306,0,0,0,0,0,0,1840735,277155,13095277,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
13999852,13999852,35590377,35590377,1533085,1533085,1379022,0,0,0,0,0,0,5993546,1147470,43715350,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
15348013,15466470,38558723,38558723,1807114,1807114,1677300,0,0,0,0,0,0,9172810,1530217,68356796,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
18515500,18515500,43778219,43778219,2142669,2142669,1929890,0,0,0,0,0,0,12853331,2509906,97488189,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
20367121,20367121,48647197,48647197,2156220,2156220,1936775,0,0,0,0,0,0,16835491,3325023,127271125,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
23613338,23634225,55692781,55728052,2349170,2349170,2146125,0,0,0,0,0,0,20645850,4484611,158553375,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
25099514,25117219,59530468,59576627,2579320,2580553,2384702,0,0,0,0,0,0,24715504,4973994,187142569,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
28509434,28509434,66758184,66758184,2905053,2905053,2637352,0,0,0,0,0,0,32691142,6283211,244863204,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
29561817,29561817,68025394,68025394,3154838,3157575,2799365,0,0,0,0,0,0,37911314,7035023,287555771,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
29866700,29866700,68499077,68499077,3469577,3469577,3014837,0,0,0,0,0,0,41393402,7388843,313814740,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
30068712,30068712,68753992,68753992,3814491,3814491,3233497,0,0,0,0,0,0,42808773,7591730,325082321,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
30474671,30474671,69773806,69773806,4189875,4191224,3486807,0,5584775,232164,0,0,0,45326875,7812772,342414908,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
31825150,31825703,72068119,72068119,4599681,4602748,3803954,0,13797426,577627,0,0,0,45329346,7813574,342432909,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
35581567,35596183,81243334,81285093,4687795,4687795,3855561,0,15343486,603679,0,0,0,48902663,8035526,362875786,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
39287917,39287917,90867742,90867742,4982259,4982259,4048793,0,16154267,621899,0,0,0,49725045,8113155,367581447,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
42022799,42030532,96554851,96574094,5309603,5312724,4268387,0,16154267,621899,0,0,0,52671249,8932425,390460228,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
44253751,44264592,100995839,100995839,5548463,5551572,4472309,0,16154267,621899,0,0,0,55681620,9719169,415185247,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
