branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
802197,39942122,94430003,94195716,3573380,3360647,0,0,55094949,0,0,0,0,197795530,25978668,1598002542,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,40971131,97089135,96910845,3685070,3472337,0,0,58682086,0,0,0,0,198258484,26071573,1602371156,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,45697382,106061121,103302948,3764838,3552105,0,0,67261419,0,0,0,0,198303506,26076000,1602712884,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,47311059,111005735,109211344,3876294,3608202,0,0,73581093,0,0,0,0,198370251,26096015,1603169734,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,47608918,111788222,109993831,4080178,3656234,0,0,98684424,0,0,0,0,198638725,26121556,1603791386,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,48560728,114083934,112289543,4497510,3919032,0,0,126235612,0,0,0,0,199366532,26236918,1607752504,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,48772353,114317042,112522651,4736909,4169567,0,0,140599000,0,0,0,0,203902880,26943661,1645033264,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,48906432,114565068,112795758,5023724,4578013,0,0,167542030,0,0,0,0,208647090,27587270,1681614969,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,51580293,118878847,115782510,5102603,4646645,0,0,183349085,0,0,0,0,216961261,28739084,1746722454,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,52933579,122449707,119807663,5144427,4688155,0,0,215551959,0,0,0,0,221176469,29062405,1777578554,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
