branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
35666087,35666087,86410857,86410857,5512510,5512510,3567100,0,136505825,7731092,0,0,0,45874216,10595580,342647342,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35692882,35692882,86468782,86468782,5953363,5953363,3808189,0,136505825,7731092,0,0,0,46987378,10871731,350267354,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35706938,35706938,86513914,86513914,5953363,5953363,3808189,0,136534419,7734354,0,0,0,49377027,11249739,368678949,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35706938,35706938,86513914,86513914,6377652,6377652,4042511,0,136534419,7734354,0,0,0,50863634,11626994,379035598,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35706938,35706938,86513914,86513914,6642711,6642711,4185683,0,136534419,7734354,0,0,0,52027509,11929808,388183483,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
36085220,36124310,87231601,87269778,7093781,7093781,4455271,0,136534419,7734354,0,0,0,53738108,12313032,401062551,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
38967198,38977737,94639938,94672626,7305048,7305048,4573847,0,138341154,7858288,0,0,0,55347378,12673116,413150598,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
40714111,40714111,98836867,98836867,7882713,7882713,4980175,0,140342466,7989269,0,0,0,56574862,13032440,422020188,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
42088750,42091957,102112133,102112133,8189098,8193087,5163731,0,140342466,7989269,0,0,0,57126402,13204503,425859991,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
43175759,43175759,105021624,105021624,8962491,8962491,5554791,0,144374556,8289232,0,0,0,57960748,13296568,432485054,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
43177314,43177314,105026946,105026946,9351805,9353552,5764578,0,149855381,8645801,0,0,0,59227802,13492192,441982314,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
43534737,43534737,106076795,106079723,9839261,9843182,6066924,0,151090891,8755417,0,0,0,61781704,14042715,460977883,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
45063799,45064409,109851813,109851813,10771219,10771219,6511628,0,151131649,8760588,0,0,0,62895638,14324887,468498686,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
46503913,46503913,113176041,113176041,10925128,10925128,6592481,0,151893022,8793929,0,0,0,65775193,15102568,490841412,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
47701790,47701790,116314955,116324410,11626804,11627560,6981168,0,151893022,8793929,0,0,0,66725843,15332494,497702336,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
48940249,48940249,119167969,119167969,12630151,12630151,7461439,0,152265926,8824520,0,0,0,68186309,15718617,508432585,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
